TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:41:34.300000,-71.089951,42.334621,-71.089950,42.334620,15:41:34,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.67,-10.35,22.80,3,-66.67,-10.35,Serving Beam,-64.00,62.00,,-5.00,,,369,-81.23,-10.36,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,,371_3,3,-78.59,-10.38,3,-78.59,-10.38,Serving Beam,,369,-82.30,-10.60,370,-102.61,-15.80,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:34.500000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:34.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.27,-10.36,25.46,3,-66.27,-10.36,Serving Beam,-65.00,62.00,,,,,369,-81.23,-10.36,,,,,0.00,,,1,1.00,,SMSL,,,26,26.00,,,,8,8.00,,0.000,0.178,,1,0.000,0.178,371,2074999,27749.96,,371_3,3,-78.59,-10.38,3,-78.59,-10.38,Serving Beam,,369,-82.30,-10.60,370,-102.61,-15.80,,,,,,,,,,0.000,,,0.000,,,UL NonCA,,0.00,,,0.000,0.178,0.000,0.178,,,,,0.000,0.000,0,0
2023-03-01 15:41:34.700000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.63,,,,,-65.00,62.00,-8.00,-4.00,-13.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,-6.00,,,,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:34.800000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:34.900000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:35.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,-4.12,,,,,,,,,,,,,,,,,,,,,0.00,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:35.100000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.23,-10.35,23.43,3,-66.23,-10.35,Serving Beam,-65.00,62.00,,-4.00,,,369,-81.34,-10.38,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,,371_3,3,-78.59,-10.38,3,-78.59,-10.38,Serving Beam,,369,-82.30,-10.60,370,-102.61,-15.80,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:41:35.300000,-71.089951,42.334621,-71.089950,42.334620,15:41:35,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.22,-10.35,25.45,3,-66.22,-10.35,Serving Beam,-65.00,62.00,,-4.20,-13.00,,369,-81.34,-10.38,,,,0.00,,1,1.00,,,2x2_MIMO,,0,0.00,,,4,4.00,,,,,0.001,0.000,1,,0.001,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,,0.00,,,,0.001,0.000,0.001,0.000,,,,,,,,
2023-03-01 15:41:35.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,62.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:35.500000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
2023-03-01 15:41:35.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.52,-10.38,24.72,3,-66.52,-10.38,Serving Beam,-65.00,62.00,,-4.00,,,369,-81.27,-10.41,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:41:35.700000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,0.00,,,1,1.00,,SMSL,,,28,28.00,,,,8,8.00,,0.000,0.389,,1,0.000,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,UL NonCA,,0.00,,,0.000,0.389,0.000,0.389,,,,,,,,
2023-03-01 15:41:35.800000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.56,-10.38,24.29,3,-66.56,-10.38,Serving Beam,-65.00,62.00,-8.00,-4.00,,,369,-81.09,-10.45,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:35.900000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:36.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.07,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,0.000,0.000,0.000,,,,,
2023-03-01 15:41:36.100000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.48,-10.37,24.18,3,-66.48,-10.37,Serving Beam,-65.00,62.00,,-4.00,,,369,-81.09,-10.43,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:41:36.200000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:36.300000,-71.089951,42.334621,-71.089950,42.334620,15:41:36,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:41:36.400000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.51,-10.41,24.39,3,-66.51,-10.41,Serving Beam,-65.00,62.00,,-4.00,,,369,-81.09,-10.43,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:36.500000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:36.600000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:41:36.700000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.39,-10.38,23.49,3,-66.39,-10.38,Serving Beam,-65.00,62.00,-8.00,-4.00,,,369,-81.09,-10.43,,,,,50.00,,,1,1.00,,SMSL,,,28,28.00,,,,8,8.00,,0.000,0.235,,1,0.000,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,UL NonCA,,50.00,,,0.000,0.235,0.000,0.117,,,,,,,,
2023-03-01 15:41:36.800000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.81,,,,,-65.00,62.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:36.900000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:37.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,-3.65,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:37.100000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:41:37.200000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.77,-10.34,24.55,3,-66.77,-10.34,Serving Beam,-65.00,63.00,,-4.00,,,369,-80.98,-10.41,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:37.300000,-71.089951,42.334621,-71.089950,42.334620,15:41:37,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:37.500000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.63,-10.32,25.58,3,-66.63,-10.32,Serving Beam,-65.00,62.00,,-3.00,,,369,-80.98,-10.41,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:37.600000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:41:37.700000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:37.800000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.30,-10.30,24.46,3,-66.30,-10.30,Serving Beam,-65.00,62.00,,-4.00,,,369,-80.98,-10.41,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:38.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,-3.66,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:38.100000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.55,-10.32,,3,-66.55,-10.32,Serving Beam,-65.00,62.00,,,,,369,-80.98,-10.41,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:41:38.200000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.28,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:41:38.300000,-71.089951,42.334621,-71.089950,42.334620,15:41:38,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:38.500000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.48,-10.34,25.64,3,-66.48,-10.34,Serving Beam,-65.00,62.00,,-4.00,,,369,-80.98,-10.41,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:38.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.48,-10.34,,3,-66.48,-10.34,Serving Beam,-65.00,62.00,,,,,369,-80.93,-10.44,,,,,0.00,,,1,1.00,,SMSL,,,28,28.00,,,,8,8.00,,0.000,0.168,,1,0.000,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,UL NonCA,,0.00,,,0.000,0.168,0.000,0.168,,,,,0.000,0.000,0,0
2023-03-01 15:41:38.700000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.16,,,,,-65.00,63.00,-8.00,-3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:38.800000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:38.900000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.75,-10.34,24.95,3,-66.75,-10.34,Serving Beam,-65.00,64.00,,,,,369,-80.93,-10.44,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:39.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-3.00,,-3.34,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:41:39.100000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:41:39.300000,-71.089951,42.334621,-71.089950,42.334620,15:41:39,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.80,-10.34,23.33,3,-66.80,-10.34,Serving Beam,-65.00,62.00,,-2.00,,,369,-80.93,-10.44,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:39.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:41:39.500000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
2023-03-01 15:41:39.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.02,-10.34,23.95,3,-67.02,-10.34,Serving Beam,-65.75,63.00,,-4.00,,,369,-80.93,-10.44,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:41:39.700000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.40,63.00,-7.00,-3.00,,,,,,,,,,33.33,,,1,1.33,,SMDL,,,28,27.50,,,,8,8.00,,0.000,3.522,,1,0.000,2.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,UL NonCA,,33.33,,,0.000,3.522,0.000,2.696,,,,,,,,
2023-03-01 15:41:39.800000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.81,-10.34,24.52,3,-66.81,-10.34,Serving Beam,-65.00,63.00,-7.00,-3.00,-17.00,,369,-82.23,-10.41,,,,,100.00,,,2,2.00,,SMDL,,,,,,,,8,8.00,,0.000,0.143,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,UL NonCA,,100.00,,,0.000,0.143,0.000,0.000,,,,,,,,
