TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:48:01.200000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.51,-10.38,24.56,3,-65.51,-10.38,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.21,-5.73,,,369,-82.56,-10.50,370,-107.01,-16.65,0.00,11.63,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.00,4,4.00,,66,36.86,,0.056,26.388,1,1,0.056,25.333,371,2074999,27749.96,371_3,3,-77.16,-10.33,3,-77.16,-10.33,Serving Beam,,,,,,,,,,,,,,,369,-84.81,-10.77,370,-101.34,-13.14,7.163,7.163,DL NonCA,UL 2CA,0.00,9.09,,,0.056,33.551,0.056,32.495,,,,,,,,
2023-03-01 15:48:01.300000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.71,,,,,-64.00,61.00,,,,,,,,,,,,,,-5.89,-6.03,-15.00,,,,,,,,0.00,11.36,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.59,4,4.00,,66,32.70,,0.089,22.430,1,1,0.089,21.745,,,,,,,,,,,,,,,,,,,,,,,,,-13.00,,,,,,,6.472,6.472,DL NonCA,UL 2CA,0.00,8.93,,,0.089,28.902,0.089,28.217,,,,,,,,
2023-03-01 15:48:01.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:01,0,0,0.00,0.82,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.23,-10.34,26.30,3,-65.23,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.20,-5.89,,,369,-82.42,-10.55,370,-107.20,-16.91,0.00,2.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.21,4,4.00,,46,33.77,,0.038,20.993,1,1,0.038,20.556,371,2074999,27749.96,371_3,3,-77.16,-10.33,3,-77.16,-10.33,Serving Beam,,,,,,,,,,,,,,,369,-84.81,-10.77,370,-101.34,-13.14,6.388,6.388,DL NonCA,UL 2CA,0.00,1.72,,,0.038,27.382,0.038,26.944,,,,,,,,
2023-03-01 15:48:01.500000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.13,,,,,-64.00,61.00,,,,,,,,,,,,,,-4.95,-5.74,,,,,,,,,0.00,12.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.55,4,4.00,,66,36.48,,0.051,26.402,1,1,0.051,23.240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.640,5.640,DL NonCA,UL 2CA,0.00,9.84,,,0.051,32.041,0.051,28.880,0.000,25.705,0.000,25.540,,,,
2023-03-01 15:48:01.600000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.12,-10.29,24.29,3,-65.12,-10.29,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-6.13,-5.73,-28.00,,369,-82.53,-10.56,370,-106.55,-16.09,0.00,12.07,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.12,4,4.00,,66,33.64,,0.033,29.988,1,1,0.033,28.964,371,2074999,27749.96,371_3,3,-77.16,-10.33,3,-77.16,-10.33,Serving Beam,,,,,,,,,,,,,,-26.00,369,-84.81,-10.77,370,-101.34,-13.14,0.000,0.000,DL NonCA,UL NonCA,0.00,12.07,,,0.033,29.988,0.033,28.964,,,,,0.000,25.519,0,1594944
2023-03-01 15:48:01.700000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.38,-10.34,24.59,3,-65.38,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-6.12,-5.69,,,369,-82.67,-10.63,370,-105.64,-15.17,0.00,6.52,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.77,4,4.00,,66,35.61,,0.054,35.619,1,1,0.054,35.016,371,2074999,27749.96,371_3,3,-77.16,-10.33,3,-77.16,-10.33,Serving Beam,,,,,,,,,,,,,,,369,-84.02,-10.81,370,-101.34,-13.14,,,DL NonCA,UL NonCA,0.00,6.52,,,0.054,35.619,0.054,35.016,,,,,,,,
2023-03-01 15:48:01.800000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.58,,,,,-64.00,61.00,,,,,,,,,,,,,,-5.23,-6.11,,,,,,,,,0.00,6.90,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.22,4,4.00,,66,34.98,,0.063,26.506,1,1,0.063,25.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777,0.777,DL NonCA,UL 2CA,0.00,6.67,,,0.063,27.283,0.063,26.484,,,,,,,,
2023-03-01 15:48:01.900000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.36,-10.34,25.87,3,-65.36,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.26,-5.63,-28.00,,369,-83.01,-10.63,370,-105.82,-15.36,0.00,10.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.44,4,4.00,,29,33.71,,0.029,20.751,1,1,0.029,18.831,371,2074999,27749.96,371_3,3,-77.91,-10.38,3,-77.91,-10.38,Serving Beam,,,,,,,,,,,,,,-26.00,369,-84.02,-10.81,370,-101.34,-13.14,8.001,7.386,DL NonCA,UL 2CA,0.00,9.62,,,0.029,28.752,0.029,26.217,,,,,,,,
2023-03-01 15:48:02.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.41,-10.37,24.33,3,-65.41,-10.37,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.47,-5.67,,-3.19,369,-83.18,-10.60,370,-105.79,-15.57,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.13,4,4.00,0.56,28,30.30,1.87,0.049,19.606,1,1,0.049,18.498,371,2074999,27749.96,371_3,3,-77.91,-10.38,3,-77.91,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-84.02,-10.81,370,-101.98,-18.95,7.651,7.651,DL NonCA,UL 2CA,0.00,6.56,0.56,2.50,0.049,27.256,0.049,26.148,0.000,25.816,0.000,25.498,,,,
2023-03-01 15:48:02.100000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.55,,,,,-64.00,61.00,,,,,,,,,,,,,,-5.32,-5.93,,,,,,,,,0.00,9.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.05,4,4.00,,28,34.59,,0.052,21.162,1,1,0.052,20.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.320,7.756,DL NonCA,UL 2CA,0.00,8.93,,,0.052,29.481,0.052,27.903,,,,,0.000,25.542,0,1596348
2023-03-01 15:48:02.200000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.48,-10.37,24.91,3,-65.48,-10.37,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.53,-5.97,-28.00,,369,-82.29,-10.52,370,-108.47,-17.45,0.00,8.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.76,4,4.00,,66,35.52,,0.050,24.306,1,1,0.050,23.159,371,2074999,27749.96,371_3,3,-77.91,-10.38,3,-77.91,-10.38,Serving Beam,,,,,,,,,,,,,,-26.00,369,-84.02,-10.81,370,-102.24,-17.88,6.998,6.588,DL NonCA,UL 2CA,0.00,8.47,,,0.050,31.304,0.050,29.747,,,,,,,,
2023-03-01 15:48:02.300000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.51,,,,,-64.00,61.00,,,,,,,,,,,,,,-5.22,-5.93,,,,,,,,,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.07,4,4.00,,66,38.66,,0.059,30.726,1,1,0.059,29.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.420,0.420,DL NonCA,UL 2CA,0.00,7.84,,,0.059,31.147,0.059,29.823,,,,,,,,
2023-03-01 15:48:02.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:02,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.39,-10.37,24.14,3,-65.39,-10.37,Serving Beam,-63.25,61.00,,,,,,,,,,,,,,-5.47,-5.52,,,369,-81.18,-10.42,370,-112.85,-20.43,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.35,4,4.00,,39,31.93,,0.040,21.481,1,1,0.040,20.284,371,2074999,27749.96,371_3,3,-77.91,-10.38,3,-77.91,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-84.02,-10.81,370,-102.24,-17.88,8.237,7.830,DL NonCA,UL 2CA,0.00,8.33,,,0.040,29.718,0.040,28.115,,,,,,,,
2023-03-01 15:48:02.500000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.11,-10.34,25.27,3,-65.11,-10.34,Serving Beam,-63.00,61.00,,,,,,,,,,,,,,-5.98,-6.12,-28.00,,369,-80.42,-10.44,370,-104.91,-16.77,0.00,8.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.51,4,4.00,,66,32.92,,0.085,26.176,1,1,0.085,25.282,371,2074999,27749.96,371_3,3,-77.50,-10.38,3,-77.50,-10.38,Serving Beam,,,,,,,,,,,,,,-26.00,369,-82.48,-10.73,370,-108.17,-16.18,8.347,7.485,DL NonCA,UL 2CA,0.00,8.20,,,0.085,34.523,0.085,32.768,0.000,25.416,0.000,25.452,,,,
2023-03-01 15:48:02.600000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.45,,,,,-63.35,61.00,,,,,,,,,,,,,,-5.18,-5.41,,,,,,,,,0.00,14.63,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,26.51,4,4.00,,27,33.29,,0.024,21.393,1,1,0.024,18.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.126,6.596,DL NonCA,UL 2CA,0.00,14.55,,,0.024,28.519,0.024,25.002,,,,,0.000,25.519,0,1594944
2023-03-01 15:48:02.700000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.13,-10.34,25.78,3,-65.13,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.24,-5.73,,,369,-79.66,-10.42,370,-105.09,-17.96,0.00,6.98,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.85,4,4.00,,46,34.77,,0.035,20.871,1,1,0.035,19.890,371,2074999,27749.96,371_3,3,-77.50,-10.38,3,-77.50,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-82.48,-10.73,370,-108.17,-16.18,7.798,7.056,DL NonCA,UL 2CA,0.00,6.90,,,0.035,28.669,0.035,26.946,,,,,,,,
2023-03-01 15:48:02.800000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.26,-10.36,23.17,3,-65.26,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-4.78,-5.56,,,369,-79.28,-10.41,370,-105.43,-19.01,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.44,4,4.00,,28,36.00,,0.044,22.243,1,1,0.044,20.161,371,2074999,27749.96,371_3,3,-77.50,-10.38,3,-77.50,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-82.48,-10.73,370,-108.17,-16.18,6.902,6.902,DL NonCA,UL 2CA,0.00,7.69,,,0.044,29.145,0.044,27.063,,,,,,,,
2023-03-01 15:48:02.900000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.02,,,,,-64.00,61.00,,,,,,,,,,,,,,-4.97,-5.48,-28.00,,,,,,,,0.00,5.26,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.83,4,4.00,,28,32.63,,0.032,19.446,1,1,0.032,18.544,,,,,,,,,,,,,,,,,,,,,,,,,-26.00,,,,,,,7.581,6.751,DL NonCA,UL 2CA,0.00,7.41,,,0.032,27.027,0.032,25.295,,,,,,,,
2023-03-01 15:48:03.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.26,-10.33,26.16,3,-65.26,-10.33,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-4.89,-5.62,,-3.68,369,-79.05,-10.40,370,-105.16,-19.32,0.00,4.65,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.02,4,4.00,0.11,28,34.37,2.08,0.032,21.448,1,1,0.032,20.741,371,2074999,27749.96,371_3,3,-77.50,-10.38,3,-77.50,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-82.48,-10.73,370,-108.17,-16.18,6.460,6.460,DL NonCA,UL 2CA,0.00,3.51,0.11,2.53,0.032,27.909,0.032,27.201,0.000,26.062,0.000,25.585,,,,
2023-03-01 15:48:03.100000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.77,,,,,-64.00,61.00,,,,,,,,,,,,,,-4.74,-5.81,,,,,,,,,0.00,15.38,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.15,4,4.00,,33,33.15,,0.040,18.917,1,1,0.040,16.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.324,8.084,DL NonCA,UL 2CA,0.00,14.55,,,0.040,28.241,0.040,24.778,,,,,0.000,25.474,0,1592136
2023-03-01 15:48:03.200000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.30,-10.34,25.39,3,-65.30,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.24,-5.64,-19.00,,369,-79.50,-10.41,370,-105.22,-19.15,0.00,10.64,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.52,4,4.00,,66,39.40,,0.071,28.821,1,1,0.071,27.300,371,2074999,27749.96,371_3,3,-77.50,-10.38,3,-77.50,-10.38,Serving Beam,,,,,,,,,,,,,,-17.00,369,-82.48,-10.73,370,-108.17,-16.18,7.118,6.676,DL NonCA,UL 2CA,0.00,10.53,,,0.071,35.940,0.071,33.977,,,,,,,,
2023-03-01 15:48:03.300000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.34,-10.34,25.45,3,-65.34,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.57,-6.06,,,369,-79.77,-10.39,370,-105.55,-18.71,0.00,7.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.30,4,4.00,,66,35.59,,0.080,28.444,1,1,0.080,27.901,371,2074999,27749.96,371_3,3,-77.98,-10.41,3,-77.98,-10.41,Serving Beam,,,,,,,,,,,,,,,369,-82.69,-10.48,370,-112.24,-18.95,,,DL NonCA,UL NonCA,0.00,7.41,,,0.080,28.444,0.080,27.901,,,,,,,,
2023-03-01 15:48:03.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:03,31,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,23.89,,,,,-64.00,61.00,,,,,,,,,,,,,,-5.15,-5.93,,,,,,,,,0.00,7.14,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.54,4,4.00,,66,37.93,,0.061,29.950,1,1,0.061,28.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,7.14,,,0.061,29.950,0.061,28.703,,,,,,,,
2023-03-01 15:48:03.500000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.39,-10.34,24.14,3,-65.39,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.66,-5.69,-19.00,,369,-79.90,-10.38,370,-105.00,-18.09,0.00,10.91,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.49,4,4.00,,66,32.95,,0.063,29.272,1,1,0.063,26.819,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,-17.00,369,-82.69,-10.48,370,-112.24,-18.95,1.035,1.035,DL NonCA,UL 2CA,0.00,10.53,,,0.063,30.308,0.063,27.854,0.000,25.667,0.000,25.497,,,,
2023-03-01 15:48:03.600000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.26,-10.34,25.72,3,-65.26,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.81,-5.93,,,369,-79.70,-10.39,370,-104.58,-18.34,0.00,8.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.56,4,4.00,,39,32.31,,0.042,23.426,1,1,0.042,22.088,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-82.69,-10.48,370,-112.24,-18.95,6.269,6.150,DL NonCA,UL 2CA,0.00,7.94,,,0.042,29.695,0.042,28.238,,,,,0.000,25.497,0,1593540
2023-03-01 15:48:03.700000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.04,,,,,-63.16,61.00,,,,,,,,,,,,,,-5.21,-5.73,,,,,,,,,0.00,7.14,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.10,4,4.00,,28,33.36,,0.050,22.640,1,1,0.050,20.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.620,6.010,DL NonCA,UL 2CA,0.00,7.55,,,0.050,29.260,0.050,26.968,,,,,,,,
2023-03-01 15:48:03.800000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.16,-10.34,25.08,3,-65.16,-10.34,Serving Beam,-63.65,61.00,,,,,,,,,,,,,,-5.41,-5.65,-19.00,,369,-79.49,-10.41,370,-100.05,-15.75,0.00,12.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.25,4,4.00,,66,33.68,,0.042,25.604,1,1,0.042,23.150,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,-17.00,369,-82.69,-10.48,370,-104.90,-16.29,7.879,7.879,DL NonCA,UL 2CA,0.00,9.52,,,0.042,33.483,0.042,31.030,,,,,,,,
2023-03-01 15:48:03.900000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.46,,,,,-63.00,61.00,,,,,,,,,,,,,,-5.49,-5.57,,,,,,,,,0.00,8.51,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.09,4,4.00,,33,31.79,,0.045,21.242,1,1,0.045,20.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.351,5.351,DL NonCA,UL 2CA,0.00,6.90,,,0.045,26.592,0.045,25.493,,,,,,,,
2023-03-01 15:48:04.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.02,-10.37,25.79,3,-65.02,-10.37,Serving Beam,-63.80,61.00,,,,,,,,,,,,,,-4.91,-5.86,,-3.02,369,-79.47,-10.45,370,-98.70,-15.03,0.00,10.20,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.25,4,4.00,0.09,66,39.22,1.87,0.050,29.853,1,1,0.050,27.302,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-82.69,-10.48,370,-104.90,-16.29,,,DL NonCA,UL NonCA,0.00,10.20,0.09,2.52,0.050,29.853,0.050,27.302,0.000,25.502,0.000,25.498,,,,
2023-03-01 15:48:04.100000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.34,-10.34,24.32,3,-65.34,-10.34,Serving Beam,-63.84,61.00,,,,,,,,,,,,,,-5.63,-5.63,,,369,-79.27,-10.46,370,-97.80,-14.36,0.00,4.55,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.12,4,4.00,,66,32.59,,0.042,23.185,1,1,0.042,22.910,371,2074999,27749.96,371_3,3,-76.76,-10.40,3,-76.76,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-83.20,-10.73,370,-104.90,-16.29,12.180,10.177,DL NonCA,UL 2CA,0.00,9.38,,,0.042,35.365,0.042,33.087,,,,,0.000,25.519,0,1594944
2023-03-01 15:48:04.200000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.60,,,,,-63.00,61.00,,,,,,,,,,,,,,-5.82,-5.78,-26.00,,,,,,,,0.00,12.50,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,26.38,4,4.00,,8,32.19,,0.050,23.222,1,1,0.050,21.029,,,,,,,,,,,,,,,,,,,,,,,,,-24.00,,,,,,,6.075,5.255,DL NonCA,UL 2CA,0.00,13.56,,,0.050,29.296,0.050,26.284,,,,,,,,
