TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:37:59.800000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.35,-10.37,25.13,26,-65.35,-10.37,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-10.00,-5.85,,,369,-87.04,-12.12,370,-103.10,-17.31,6.90,0.00,2,1.93,2,2.00,2x2_MIMO,SMDL,0,0.67,27,27.00,4,4.14,,66,61.93,,0.082,62.967,1,1,0.076,62.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL NonCA,6.90,0.00,,,0.082,62.967,0.076,62.967,,,,,,,,
2023-03-03 20:37:59.900000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.43,-10.37,23.63,26,-65.43,-10.37,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-1.07,-6.26,,,369,-87.13,-12.09,370,-102.34,-16.42,0.00,10.88,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.00,4,4.00,,66,66.00,,0.081,166.433,1,1,0.081,147.856,371,2074999,27749.96,120kHz,371_3,3,-81.30,-10.40,3,-81.30,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-115.07,-23.70,,,,0.00,2,2.00,2x2_MIMO,0,0.00,4,4.00,,0.011,38.338,1,0.011,38.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL 2CA,UL 2CA,0.00,8.89,,,0.092,204.772,0.092,186.194,,,,,0.007,525.286,460,32830398
2023-03-03 20:38:00.000000,-71.089996,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.00,,,,,,,,,,,,,,-1.00,-6.13,-36.00,6.32,,,,,,,0.00,8.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.08,4,4.00,1.19,66,65.89,12.58,0.091,164.749,1,1,0.091,150.128,,,,,,,,,,,,,,,,,,,,,,,,,,-30.00,,,,,,,,,,,,,,,,0.000,170.224,,0.000,160.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.14,1.19,25.16,0.091,334.973,0.091,310.425,0.000,254.462,0.000,307.585,,,,
2023-03-03 20:38:00.100000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.62,-10.34,24.40,26,-65.62,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-0.17,-6.04,,,369,-86.77,-12.10,370,-102.37,-16.56,0.00,8.77,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,66.00,,0.058,166.164,1,1,0.058,150.941,371,2074999,27749.96,,371_26,26,-80.48,-10.30,26,-80.48,-10.30,Serving Beam,,,,,,,,,,,,,,,369,-93.95,-14.09,370,-109.17,-16.26,,,,,,,,,,0.000,168.897,,0.000,143.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.70,,,0.058,335.061,0.058,294.263,,,,,,,,
2023-03-03 20:38:00.200000,-71.089996,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.24,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.14,,,,,,,,,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.14,4,4.00,,66,66.00,,0.075,165.696,1,1,0.075,151.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,166.864,,0.000,152.917,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.00,,,0.075,332.561,0.075,304.853,,,,,,,,
2023-03-03 20:38:00.300000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.75,-10.34,,26,-65.75,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.36,-35.00,,369,-86.94,-12.70,370,-102.38,-16.38,0.00,9.43,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,66.00,,0.095,166.523,1,1,0.095,150.028,371,2074999,27749.96,,371_26,26,-80.48,-10.30,26,-80.48,-10.30,Serving Beam,,,,,,,,,,,,,,-30.00,369,-93.95,-14.09,370,-109.17,-16.26,,,,,,,,,,0.000,168.147,,0.000,152.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.12,,,0.095,334.670,0.095,302.859,,,,,,,,
2023-03-03 20:38:00.400000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.66,-10.34,23.74,26,-65.66,-10.34,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.15,,,369,-87.23,-12.98,370,-102.13,-15.90,0.00,8.78,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.19,4,4.00,,66,66.00,,0.105,169.509,1,1,0.105,153.905,371,2074999,27749.96,,371_26,26,-80.48,-10.30,26,-80.48,-10.30,Serving Beam,,,,,,,,,,,,,,,369,-93.95,-14.09,370,-109.17,-16.26,,,,,,,,,,0.000,170.266,,0.000,154.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.78,,,0.105,339.775,0.105,308.654,,,,,0.000,3426.455,0,214581744
2023-03-03 20:38:00.500000,-71.089996,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.53,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.15,,,,,,,,,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.47,4,4.00,,66,66.00,,0.078,165.127,1,1,0.078,152.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,167.821,,0.000,166.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.17,,,0.078,332.948,0.078,318.830,0.000,316.108,0.000,361.828,,,,
2023-03-03 20:38:00.600000,-71.089996,42.334679,-71.090000,42.334680,20:38:01,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.59,-10.34,,26,-65.59,-10.34,Serving Beam,-64.35,61.00,,,,,,,,,,,,,,0.00,-6.31,-30.00,,369,-87.26,-12.58,370,-102.62,-16.15,0.00,9.87,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.78,4,4.00,,66,66.00,,0.100,172.143,1,1,0.100,154.792,371,2074999,27749.96,,371_26,26,-80.48,-10.30,26,-80.48,-10.30,Serving Beam,,,,,,,,,,,,,,-24.00,369,-96.89,-12.44,370,-109.17,-16.26,,,,,,,,,,0.000,172.586,,0.000,170.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.59,,,0.100,344.729,0.100,325.054,,,,,,,,
2023-03-03 20:38:00.700000,-71.089996,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.40,,,,,-65.00,61.00,,,,,,,,,,,,,,0.00,-6.24,,,,,,,,,0.00,10.14,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.86,4,4.00,,66,66.00,,0.095,172.680,1,1,0.095,154.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.684,,0.000,162.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.11,,,0.095,345.364,0.095,316.915,,,,,,,,
2023-03-03 20:38:00.800000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.86,-10.34,23.51,26,-65.86,-10.34,Serving Beam,-64.32,61.00,,,,,,,,,,,,,,0.00,-6.24,,,369,-85.55,-11.83,370,-102.75,-16.52,0.00,6.25,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.102,169.656,1,1,0.102,158.854,371,2074999,27749.96,,371_26,26,-80.48,-10.30,26,-80.48,-10.30,Serving Beam,,,,,,,,,,,,,,,369,-96.89,-12.44,370,-109.17,-16.26,,,,,,,,,,0.000,169.462,,0.000,155.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.29,,,0.102,339.118,0.102,313.913,,,,,,,,
2023-03-03 20:38:00.900000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.73,-10.35,24.25,26,-65.73,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.21,-30.00,,369,-85.63,-11.66,,,,0.00,11.27,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.79,4,4.00,,66,65.83,,0.095,172.041,1,1,0.095,152.142,371,2074999,27749.96,,371_26,26,-79.69,-10.37,26,-79.69,-10.37,Serving Beam,,,,,,,,,,,,,,-24.00,369,-96.89,-12.44,370,-114.98,-19.20,,,,,,,,,,0.000,173.121,,0.000,169.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.69,,,0.095,345.162,0.095,321.604,,,,,0.000,3250.527,0,202751640
2023-03-03 20:38:01.000000,-71.089996,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,23.33,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.17,,13.62,,,,,,,0.00,7.91,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.67,4,4.00,1.20,66,66.00,12.58,0.097,167.595,1,1,0.097,153.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,168.872,,0.000,163.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.40,1.20,25.17,0.097,336.467,0.097,317.855,0.000,326.850,0.000,391.097,,,,
2023-03-03 20:38:01.100000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.70,-10.37,,26,-65.70,-10.37,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-5.91,,,369,-86.32,-11.82,,,,0.00,1.10,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.052,171.892,1,1,0.052,169.959,371,2074999,27749.96,,371_26,26,-79.69,-10.37,26,-79.69,-10.37,Serving Beam,,,,,,,,,,,,,,,369,-96.89,-12.44,370,-114.98,-19.20,,,,,,,,,,0.000,171.892,,0.000,167.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.92,,,0.052,343.783,0.052,337.018,,,,,,,,
2023-03-03 20:38:01.200000,-71.089996,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.36,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-5.87,,,,,,,,,0.00,4.65,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.067,172.640,1,1,0.067,164.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.640,,0.000,172.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.33,,,0.067,345.280,0.067,337.057,,,,,,,,
2023-03-03 20:38:01.300000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.71,-10.36,,26,-65.71,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.32,-34.00,,369,-86.75,-12.09,,,,0.00,1.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.100,168.693,1,1,0.100,165.824,371,2074999,27749.96,,371_26,26,-79.69,-10.37,26,-79.69,-10.37,Serving Beam,,,,,,,,,,,,,,-28.00,369,-96.89,-12.44,370,-114.98,-19.20,,,,,,,,,,0.000,168.693,,0.000,165.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.67,,,0.100,337.386,0.100,331.647,,,,,,,,
2023-03-03 20:38:01.400000,-71.089996,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.66,,,,,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.26,,,,,,,,,0.00,16.95,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.095,177.693,1,1,0.095,147.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,177.774,,0.000,168.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.02,,,0.095,355.467,0.095,315.874,,,,,0.000,2911.132,0,181945764
2023-03-03 20:38:01.500000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.83,-10.36,24.46,26,-65.83,-10.36,Serving Beam,-64.67,61.00,,,,,,,,,,,,,,0.00,-6.16,,,369,-86.24,-11.94,,,,0.00,9.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.093,170.941,1,1,0.093,153.793,371,2074999,27749.96,,371_26,26,-79.69,-10.37,26,-79.69,-10.37,Serving Beam,,,,,,,,,,,,,,,369,-97.55,-13.29,370,-105.23,-18.81,,,,,,,,,,0.000,170.238,,0.000,166.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.04,,,0.093,341.179,0.093,320.205,0.000,319.567,0.000,389.011,,,,
2023-03-03 20:38:01.600000,-71.089996,42.334679,-71.090000,42.334680,20:38:02,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.86,-10.36,24.09,26,-65.86,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,0.00,-6.27,-34.00,,369,-86.36,-12.32,370,-104.61,-16.39,0.00,10.34,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.098,169.995,1,1,0.098,152.173,371,2074999,27749.96,,371_26,26,-79.69,-10.37,26,-79.69,-10.37,Serving Beam,,,,,,,,,,,,,,-28.00,369,-91.71,-14.48,370,-105.23,-18.81,,,,,,,,,,0.000,169.745,,0.000,168.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.46,,,0.098,339.740,0.098,320.991,,,,,,,,
2023-03-03 20:38:01.700000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.61,-10.36,22.90,26,-65.61,-10.36,Serving Beam,-64.00,61.80,,,,,,,,,,,,,,0.60,-5.54,,,369,-86.20,-11.72,370,-103.77,-16.14,0.00,4.73,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.69,4,4.00,,66,66.00,,0.100,171.609,1,1,0.100,163.293,371,2074999,27749.96,,371_26,26,-80.65,-10.38,26,-80.65,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-91.71,-14.48,370,-105.23,-18.81,,,,,,,,,,0.000,173.619,,0.000,171.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.04,,,0.100,345.228,0.100,334.512,,,,,,,,
2023-03-03 20:38:01.800000,-71.089996,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.01,,,,,-64.00,61.40,,,,,,,,,,,,,,0.23,-6.00,,,,,,,,,0.00,11.39,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.84,4,4.00,,66,66.00,,0.100,169.347,1,1,0.100,149.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,170.218,,0.000,164.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.28,,,0.100,339.564,0.100,314.272,,,,,,,,
2023-03-03 20:38:01.900000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.50,-10.36,,26,-65.50,-10.36,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,0.95,-5.24,-34.00,,369,-86.73,-11.78,370,-103.07,-16.41,0.00,1.97,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,65.95,,0.100,170.634,1,1,0.100,167.191,371,2074999,27749.96,,371_26,26,-80.65,-10.38,26,-80.65,-10.38,Serving Beam,,,,,,,,,,,,,,-28.00,369,-91.71,-14.48,370,-105.23,-18.81,,,,,,,,,,0.000,170.696,,0.000,166.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.30,,,0.100,341.331,0.100,333.378,,,,,0.000,2808.786,0,175549140
2023-03-03 20:38:02.000000,-71.089996,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,24.82,,,,,-64.00,62.00,,,,,,,,,,,,,,1.00,-5.24,,16.01,,,,,,,0.00,1.30,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,1.12,66,66.00,12.58,0.089,172.725,1,1,0.089,170.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.725,,0.000,169.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.62,1.12,25.16,0.089,345.449,0.089,339.710,0.000,332.494,0.000,401.542,,,,
2023-03-03 20:38:02.100000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.45,-10.36,23.67,26,-65.45,-10.36,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,1.00,-5.00,,,369,-87.43,-13.39,370,-101.94,-15.86,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.058,168.462,1,1,0.058,168.462,371,2074999,27749.96,,371_26,26,-80.65,-10.38,26,-80.65,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-91.71,-14.48,370,-105.23,-18.81,,,,,,,,,,0.000,168.462,,0.000,168.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,0.00,,,0.058,336.923,0.058,336.923,,,,,,,,
2023-03-03 20:38:02.200000,-71.089996,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-65.70,-10.36,,26,-65.70,-10.36,Serving Beam,-64.00,61.60,,,,,,,,,,,,,,1.00,-4.94,-30.00,,369,-87.33,-12.80,370,-102.38,-15.97,0.00,5.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.058,173.280,1,1,0.058,162.950,371,2074999,27749.96,,371_26,26,-80.65,-10.38,26,-80.65,-10.38,Serving Beam,,,,,,,,,,,,,,-24.00,369,-91.71,-14.48,370,-104.33,-17.63,,,,,,,,,,0.000,172.725,,0.000,171.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.25,,,0.058,346.005,0.058,334.527,,,,,,,,
2023-03-03 20:38:02.300000,-71.089996,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.32,,,,,-64.00,61.00,,,,,,,,,,,,,,0.08,-6.14,,,,,,,,,0.00,13.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.100,172.961,1,1,0.100,149.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.878,,0.000,166.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.55,,,0.100,345.840,0.100,315.869,,,,,,,,
